1_elevation,1_slope,1_aspect,1_placurv,1_procurv,1_lsfactor,1_twi,1_geology,1_sdoif,Label 
148,17.5484,288.4349,-0.011611,-0.002182948,4.749547,5.565606,5,1.167653,0
25,8.049467,225,-0.01916693,-0.008280276,3.35273,4.543556,5,1.267377,0
346,27.01712,101.3099,-0.00667235,-0.01541017,6.998196,4.361809,3,1.321758,0
111,24.09484,206.565,-0.000402972,0.000402362,7.469972,5.5133,3,1.273878,0
307,32.63194,38.65981,0.01014068,0.003577581,7.931139,3.64505,3,1.283785,0
265,29.49621,135,-0.03006637,-0.0223433,8.978238,4.980107,3,1.304408,1
339,30.24626,210.9638,0.001815976,0.000945255,8.059194,4.261687,3,1.320622,0
14,28.3032,68.19859,-0.04180975,-0.06035258,5.963594,3.22889,2,1.097657,0
419,27.01712,348.6901,-0.01869968,-0.01995022,8.605613,5.39562,3,1.333065,0
371,31.31116,279.4623,0.05924435,-0.01510617,6.525661,2.9612,3,1.28852,1
237,42.67464,229.3987,0.03463502,0.03157225,9.269477,2.573341,5,1.280089,0
170,16.69924,90,0.04089862,0.02255109,2.60398,2.925987,1,1.23962,0
284,30.24626,239.0362,0.00766782,0.000603664,8.636476,4.607593,5,1.297001,0
156,32.63194,51.34019,-0.001809118,-0.00370724,8.59446,4.046656,2,1.361643,0
402,27.01712,11.30993,-0.007636985,0.01315945,8.186121,5.145747,3,1.35481,0
127,24.09484,153.435,-0.04271839,-0.01245495,10.04888,6.996151,2,1.101119,0
394,26.56505,180,-0.01373743,0.008217406,7.420022,4.775638,3,1.300512,0
92,27.01712,281.3099,-0.02475083,-0.03314285,9.91443,7.459684,1,1.319886,0
148,28.3032,158.1986,0.03630069,0.0161102,6.639981,3.766069,3,1.314104,0
308,28.3032,68.19859,0.01114422,0.008167299,6.843821,3.917254,3,1.302663,1
182,36.05503,15.9454,0.001308783,0.02076397,9.139249,3.656712,2,1.1021,0
280,8.049467,45,0.01924366,-5.67E-05,1.747401,3.003153,5,1.330407,0
21,28.3032,291.8014,-0.0009977,0.01477837,6.733902,3.836297,2,1.318406,0
220,34.99202,180,0.0413565,0.03036714,8.814648,3.684066,3,1.292369,0
472,17.5484,198.435,0.03020768,0.02496077,2.831197,2.978857,3,1.330744,0
35,15.79317,135,-0.004082056,0.006840845,2.927176,3.922703,1,1.286828,0
170,22.40687,75.96375,0.004885578,0.008909589,6.200247,5.108954,3,1.283175,1
194,32.31153,288.4349,-0.0387132,-0.01646014,16.09408,7.25279,3,1.307363,0
270,40.70319,324.4623,-0.004252488,0.02631792,12.10722,4.229189,3,1.354596,0
337,31.31116,260.5377,-0.01767142,-0.01542916,9.597642,4.890076,3,1.327363,0
354,45.56176,168.6901,-0.02600012,-0.05951746,13.71311,4.092679,3,1.3099,1
231,32.31153,251.565,0.05164407,0.02007956,6.630732,2.819108,3,1.300026,1
616,42.67464,12.52881,0.004382646,0.01768767,10.43533,3.165691,3,1.369578,0
405,42.16205,83.65981,0.01353101,-0.04112134,11.16645,3.585888,3,1.296621,1
112,5.710593,270,0.03732443,0.034423,0.000194213,8.380424,3,1.300934,1
38,17.5484,341.5651,-0.01010179,-0.01750472,4.098303,4.828225,2,1.115776,0
36,19.82703,146.3099,-0.01197404,-0.01837111,6.401085,6.161281,2,1.268741,0
153,30.24626,239.0362,0.04075091,-0.02695696,8.269032,4.390206,2,1.341368,0
54,19.82703,146.3099,0.0157529,0.006261262,4.644716,4.557594,2,1.098338,0
360,28.3032,158.1986,-0.008000396,-0.00303476,8.240185,4.845637,3,1.292138,1
53,17.5484,71.56505,0.01109344,0.01649354,4.441053,5.229817,5,1.33981,0
284,50.57997,170.5377,0.00698163,-0.009742861,13.684,3.393728,3,1.293796,0
678,29.49621,225,0.007220971,-0.001703393,8.481089,4.695283,3,1.336504,0
137,49.38715,120.9638,0.03184655,-0.03191124,10.58519,2.265769,3,1.316711,0
476,27.01712,78.69007,-0.02161559,0.005062858,6.839867,4.247388,3,1.329708,1
145,29.49621,315,0.01269307,0.01213359,7.106367,3.811044,3,1.299904,0
269,31.31116,170.5377,-0.002825628,0.0138559,8.178011,4.089734,3,1.285434,1
358,26.56505,126.8699,0.04030703,0.0231378,5.567893,3.339811,3,1.329968,1
62,5.710593,270,-0.01055478,-0.0143555,0.000402291,12.01232,3,1.309697,0
267,24.09484,153.435,0.005503723,0.01105145,5.584489,4.058809,1,1.275404,0
22,12.60438,333.4349,-0.006046304,-0.005026388,3.807506,2.115487,5,1.305393,0
313,28.3032,158.1986,-0.04442748,-0.007991956,12.46336,6.914487,5,1.307286,0
218,30.96376,180,-0.008165341,-0.02218012,9.248652,4.783813,3,1.31462,0
283,27.01712,191.3099,0.000335736,-0.04456913,6.776072,4.200534,5,1.319923,0
50,22.40687,75.96375,0.02022034,-0.003669133,4.527329,3.536668,2,1.098182,0
42,21.80141,360,0.004308907,0.01771044,4.633933,3.852483,1,1.26973,0
21,28.3032,158.1986,-0.003503076,0.01177883,6.087477,3.331692,1,1.270306,0
244,40.51059,290.556,0.00243395,-0.01898546,9.666897,3.136004,3,1.293476,1
284,8.049467,315,-0.01920964,-0.05240413,0.001235683,12.43203,3,1.304765,0
56,11.30993,180,0.004250161,0.01229677,1.545244,3.221085,1,1.314032,0
35,26.56505,216.8699,-0.01362902,-0.02500288,5.988906,3.704272,5,1.366525,0
138,15.79317,225,-0.02824277,-0.002191799,14.2031,11.8403,3,1.303133,0
261,24.09484,63.43495,0.007922739,0.003112418,6.248181,4.620296,1,1.269433,0
252,28.3032,248.1986,0.05269112,0.01075615,5.699923,3.002787,3,1.299829,1
127,27.01712,78.69007,0.05805425,0.00536921,5.246568,2.921417,2,1.345494,1
46,24.09484,63.43495,0.02210039,0.005485673,5.959913,4.384124,2,1.257792,0
114,28.3032,291.8014,0.03428898,0.0181097,6.903382,3.960581,1,1.280962,0
274,24.09484,206.565,0.03818949,0.03629293,4.984391,3.490401,3,1.304332,1
676,15.79317,135,-0.002080171,-0.000678618,3.589967,4.943227,3,1.338475,0
30,46.23402,106.6992,0.02086296,0.0149041,8.982816,1.880091,1,1.249213,0
494,31.31116,350.5377,0.002401,-0.00792102,7.51881,3.669528,3,1.327705,0
442,36.05503,74.0546,0.02145197,0.000615903,8.295623,3.172461,3,1.346882,0
20,42.67464,40.6013,-0.006036018,0.002875159,11.15591,3.499552,2,1.130497,1
121,36.05503,164.0546,0.01177052,-0.000812272,9.55021,3.876637,1,1.264921,0
183,30.96376,180,0.008375925,0.008176809,8.501116,4.362411,3,1.359901,1
237,15.79317,315,0.02388709,-0.01011634,2.811866,3.721755,2,1.311563,0
92,12.60438,63.43495,0.01652069,0.04974701,3.075137,3.367092,2,1.175457,0
194,19.82703,146.3099,0.01879647,0.02534049,3.998959,3.809114,1,1.25814,0
276,22.40687,345.9637,0.01146736,-0.02525886,6.221653,5.126185,3,1.368627,1
188,19.82703,326.3099,-0.03877368,-0.01365674,4.063951,5.574252,3,1.303583,1
136,28.3032,21.80141,0.03161202,0.007008585,6.272683,3.481544,2,1.247421,0
285,50.2919,265.2364,-0.009649019,-0.01793887,12.98083,3.167198,3,1.320833,1
74,17.5484,198.435,-0.01081206,-0.00573945,5.543197,6.338217,3,1.312823,0
320,29.49621,135,-0.02869376,-0.01820077,10.38383,5.707338,3,1.324128,0
449,15.79317,315,-0.010459,0.01871584,3.64828,2.253746,5,1.369395,0
545,26.56505,306.8699,-0.008732365,-0.002307674,8.635368,5.53406,3,1.350129,0
287,34.99202,270,-0.02049856,-0.004328099,11.09921,4.836364,3,1.316119,1
98,32.63194,218.6598,-0.01582381,-0.03383683,11.27423,5.403666,5,1.343421,0
205,32.31153,71.56505,0.007286042,0.003749115,7.468335,3.413893,2,1.200076,0
9,12.60438,333.4349,-4.32E-05,-0.002605841,0.000617841,10.67793,5,1.364635,0
336,32.31153,198.435,0.05329573,0.03773211,6.725208,2.889847,3,1.358673,1
245,36.05503,164.0546,-0.03139132,-0.007230509,10.20559,4.208498,5,1.237847,0
123,35.26439,8.130102,0.06139141,0.03240009,7.172117,2.598975,5,1.339685,1
212,30.24626,149.0362,-0.002429677,-0.01412184,10.30448,5.490511,3,1.363075,0
600,24.09484,26.56505,-0.01203338,-0.01003205,5.165606,3.668957,5,1.339596,0
60,28.3032,338.1986,0.01278292,-0.0183005,5.272372,2.612925,1,1.312941,0
369,34.99202,180,0.01146178,0.01336733,11.1589,4.863177,3,1.31538,1
83,21.80141,90,-0.0283839,-0.01851246,7.845961,6.485447,2,1.342739,0
29,22.98977,135,0.00906429,0.02128086,4.652517,3.486365,2,1.324122,0
408,42.67464,347.4712,-0.000445523,-0.007835726,12.48005,4.060365,5,1.286605,0
331,47.84365,185.1944,-0.02721825,0.002391587,13.18136,3.571133,3,1.277448,1
438,30.96376,360,-0.008059215,0.01081556,9.496271,4.915921,3,1.368994,0
213,27.01712,281.3099,0.007907015,-0.01066581,8.041572,5.056669,2,1.338804,0
307,38.65981,360,0.02752253,-0.005449772,10.31279,3.77917,3,1.288722,0
138,12.60438,116.565,0.01709288,-0.01156065,1.72611,2.944183,1,1.235404,0
467,31.31116,170.5377,0.01867052,0.02547011,7.114988,3.393506,3,1.317148,1
202,32.63194,321.3402,-0.004915224,-0.02267145,8.019981,3.700747,2,1.287717,0
229,35.26439,45,-0.01307278,-0.02278659,8.948647,3.705482,3,1.287339,0
59,33.85452,26.56505,0.006300983,0.007492656,9.380752,4.226192,3,1.309382,0
342,17.5484,198.435,-0.01876134,-0.02813807,4.106506,4.838222,3,1.305088,0
64,24.09484,153.435,-0.003085078,-0.01622462,6.271643,4.639037,3,1.169813,0
293,15.79317,225,0.05178749,0.02821495,2.439324,3.011117,3,1.304696,1
117,22.40687,104.0362,-0.01233061,-0.001463945,8.08494,6.436023,2,1.255103,0
91,27.01712,101.3099,0.02244775,0.01340491,5.526375,3.181207,3,1.311061,0
111,32.63194,38.65981,0.0113232,0.01350346,8.789396,4.158797,5,1.312625,0
388,35.26439,45,0.03215627,0.006469219,7.660848,2.928584,3,1.326989,1
123,27.01712,348.6901,-0.005832336,0.003072937,7.035999,4.388745,2,1.285764,0
102,35.26439,278.1301,0.05132043,0.01212867,9.817707,4.168909,3,1.296326,0
425,22.40687,345.9637,0.001438964,-0.02357031,4.880021,3.911755,3,1.326218,0
53,24.09484,296.5651,-0.01093339,-0.02768691,6.468794,4.793793,3,1.291663,1
201,8.049467,135,0.02123672,0.03113877,0.9330511,3.218876,2,1.288835,0
127,35.26439,81.8699,0.02966017,0.003442247,8.666944,3.545552,3,1.294795,1
309,38.65981,360,-0.03586362,-0.005520658,17.28101,6.360287,3,1.311984,0
283,11.30993,90,0.01920578,0.04148026,1.082574,6.544333,3,1.33079,0
30,30.24626,149.0362,0.01963712,0.01898364,7.051647,3.593926,1,1.228128,0
86,19.82703,236.3099,-0.02039316,-0.009952905,4.731302,4.649945,2,1.352901,0
333,38.87666,209.7449,-0.01084156,-0.008467526,11.39321,4.238953,3,1.277061,0
44,21.80141,180,-0.004316334,0.0125924,5.21256,4.440809,1,1.221257,1
488,42.16205,96.34019,-0.01616081,-0.008668295,13.19014,4.418664,3,1.35336,0
414,19.82703,213.6901,-0.002909662,-0.008140142,3.719204,3.446492,5,1.329151,0
162,22.40687,75.96375,0.002451049,0.02789441,4.711802,3.736359,2,1.280673,0
230,30.96376,270,0.03621019,0.010688,7.341363,3.629047,2,1.311391,0
98,28.3032,338.1986,-0.01789079,-0.001418904,7.198661,4.169999,2,1.333868,0
83,22.98977,135,0.01546137,0.003849545,5.270267,4.109728,3,1.278848,0
124,50.57997,80.53768,0.01386891,-0.02760975,10.74198,2.183385,5,1.310053,0
175,32.31153,161.565,-0.03563882,-0.01125571,9.9364,4.841556,2,1.149274,0
68,28.3032,291.8014,-0.04363799,-0.006017161,8.338351,4.904851,3,1.345463,0
206,37.29208,156.8014,-0.01199274,-0.0128327,9.530821,3.632919,3,1.359977,1
279,22.98977,315,-0.02150051,-0.01435886,6.572035,5.213441,5,1.321201,0
83,31.31116,80.53768,-0.01368518,-0.01114209,11.19134,5.658191,2,1.133871,0
176,34.99202,90,0.02178686,-0.01075415,9.658574,4.141222,2,1.363998,0
147,31.31116,260.5377,0.0150496,-0.001255651,8.231293,4.122204,5,1.338725,0
151,37.99073,309.8056,-0.01676911,-0.01633269,13.58955,5.278786,3,1.293783,0
166,34.99202,270,0.03587886,0.03032964,8.273706,3.367405,3,1.341215,0
331,5.710593,360,-0.03477446,-0.02864351,0.000780594,15.11005,2,1.306435,0
326,38.65981,90,-0.02243992,-0.01618313,13.76431,5.222643,5,1.302319,0
67,30.96376,360,-0.01074997,0.007991179,13.03751,6.500578,2,1.365583,0
729,35.79576,146.3099,0.003483474,-0.000724685,9.194602,3.737023,3,1.338142,0
596,46.74955,41.18592,0.04968172,0.01377043,10.24127,2.462113,3,1.363129,1
407,37.99073,39.80557,-0.001112596,0.006635057,17.21571,6.461392,3,1.353867,1
268,35.79576,213.6901,-0.004638804,-0.000878774,8.622866,3.416027,3,1.304294,1
133,31.31116,9.462322,-0.01698638,-0.002326365,11.64248,5.855791,5,1.339423,0
68,24.09484,296.5651,-0.01964506,-0.02179354,10.38823,7.16221,1,1.317629,0
530,21.80141,270,-0.01493847,-0.001614261,7.161102,6.028772,3,1.347919,0
151,24.09484,333.4349,0.02811587,0.00222959,5.567684,4.04374,2,1.218046,0
234,26.56505,216.8699,-0.05775648,-0.0359923,8.917708,5.701707,3,1.286682,0
15,12.60438,333.4349,0.003153094,-0.005959339,5.394874,5.295863,5,1.284703,0
147,30.24626,120.9638,-0.007034206,-0.0122761,7.593416,3.964027,2,1.297568,0
154,27.01712,101.3099,-0.003410858,-0.01314188,6.538996,4.022465,3,1.279102,0
182,27.01712,348.6901,0.01899683,0.000313471,6.525674,4.012268,3,1.367099,1
539,35.26439,171.8699,-0.000312516,0.00583986,11.10908,4.786784,3,1.321182,0
462,5.710593,270,0.02932078,0.01476369,1.692726,3.628075,3,1.312776,0
266,16.69924,270,-0.007408144,0.01568939,3.560729,4.490608,5,1.336182,0
355,37.29208,66.80141,0.002050968,-0.00481464,9.531843,3.633456,3,1.296639,1
326,30.24626,329.0363,-0.004458765,-0.01760666,9.631359,5.152741,5,1.303223,0
51,22.98977,315,-0.04345121,-0.02274752,6.031684,4.784455,2,1.318534,0
321,22.40687,14.03624,-0.05488761,0.06042472,21.65561,11.36233,3,1.35727,0
189,8.049467,225,-0.02441344,-0.01967958,1.359929,5.102514,3,1.293166,1
106,17.5484,251.565,0.000252282,-0.008526818,4.355885,5.132998,3,1.275526,0
210,42.67464,220.6013,0.02446777,-0.01893555,8.303949,2.023363,1,1.314656,0
373,12.60438,243.435,0.03974934,0.03749431,1.727062,2.95558,3,1.302932,0
106,30.96376,270,0.005517578,0.01379334,11.26353,5.769275,3,1.295352,0
439,26.56505,306.8699,0.01910627,0.03882342,5.040173,2.841929,3,1.31193,0
24,32.31153,18.43495,0.005246736,-0.0135228,25.19746,9.494248,2,1.365242,0
71,34.99202,180,0.003480978,0.002034769,8.549219,3.531192,2,1.360092,1
166,32.31153,18.43495,0.03759939,-0.001740013,6.865984,2.993429,3,1.365659,0
183,24.09484,206.565,-0.009906756,-0.009405988,7.668066,5.644166,2,1.250654,0
172,24.09484,333.4349,-0.03599412,-0.005386499,7.763225,5.705834,1,1.313099,0
50,27.01712,191.3099,0.02001816,0.004803006,6.145093,3.711816,2,1.161968,0
47,12.60438,153.435,0.03869393,-0.01386605,1.900082,3.432958,2,1.3219,0
67,22.40687,194.0362,0.006157294,-0.003397895,5.670691,4.662563,2,1.117081,0
147,35.79576,33.69007,0.005868325,0.01619833,8.678308,3.448073,3,1.300716,1
399,35.26439,81.8699,-0.01806149,-0.001250033,10.08647,4.303944,3,1.327642,1
72,36.05503,15.9454,-0.02900377,-0.1034041,10.66043,4.428884,3,1.294324,1
38,8.049467,135,-0.01984837,-0.01051876,2.648733,8.43576,5,1.252618,0
274,28.3032,111.8014,-0.03961276,-0.01279691,11.46235,6.495863,3,1.297728,0
297,35.79576,123.6901,0.02343581,0.01518723,10.18595,4.248986,3,1.290493,0
413,24.09484,206.565,0.01739221,0.007436896,5.061716,3.567372,3,1.316803,0
510,15.79317,315,-0.01283319,-0.0147547,3.91807,5.380509,3,1.319547,0
178,17.5484,18.43495,0.004777444,0.000740134,3.399039,3.892823,5,1.338619,1
16,26.56505,360,-0.03326738,-0.02464353,9.910549,7.659775,5,1.31564,0
66,26.56505,90,0.04105528,-0.01346922,4.983402,2.785292,2,1.116031,0
387,12.60438,153.435,0.01139018,0.01067525,2.61274,5.025469,3,1.317701,0
337,19.82703,213.6901,-0.02889248,-0.009725686,8.145623,7.366347,3,1.3174,0
36,24.09484,116.565,-0.007486317,-0.009065196,6.806745,5.048415,2,1.098039,0
171,27.01712,281.3099,0.04377913,-0.01619124,5.892948,3.502328,2,1.312664,1
707,45,126.8699,-0.003649581,0.003649581,12.14568,3.568502,3,1.320762,0
262,36.05503,195.9454,0.0519131,0.01981541,7.982984,2.980383,3,1.285079,1
440,26.56505,306.8699,-0.0493684,-0.03889332,6.056843,3.760671,3,1.319494,1
244,27.01712,168.6901,0.000371018,0.01893928,6.377891,3.897734,3,1.310663,0
74,22.98977,45,-0.02461245,-0.002974827,8.627098,6.573864,2,1.347826,0
376,29.49621,135,-0.009407563,-0.01542154,7.614396,4.156292,3,1.279824,1
90,27.01712,101.3099,-0.007805851,-0.003229915,9.45019,5.86372,3,1.307253,1
68,35.26439,315,-0.02495359,-0.04399905,12.30043,5.296144,2,1.364706,0
203,30.24626,59.03624,-0.03195887,-0.02045446,11.54521,6.058974,3,1.307336,1
59,15.79317,135,0.05173517,0.04729437,1.18543,4.468567,5,1.3171,0
233,17.5484,71.56505,-0.01762557,-0.01269425,3.389903,4.244762,5,1.327216,0
95,27.01712,101.3099,0.03846534,0.016708,6.233479,3.783219,2,1.339463,0
13,35.26439,261.8699,0.01071228,0.01133682,6.643481,2.216151,5,1.290701,0
74,26.56505,143.1301,-0.01841309,-0.006414786,9.220888,5.862084,3,1.281214,0
325,37.99073,129.8056,0.04148975,0.05230419,8.931873,3.18041,3,1.308391,1
77,17.5484,18.43495,0.04290367,0.003992086,3.520256,4.068028,3,1.340594,0
595,26.56505,216.8699,-0.01975852,0.005964579,6.39139,4.029487,3,1.36679,0
294,37.29208,246.8014,0.05697189,0.02026932,8.105692,2.823098,3,1.320775,1
244,15.79317,45,0.04124383,-0.002609796,2.309616,2.737919,3,1.30132,1
465,35.26439,188.1301,0.01143539,-0.02257064,7.588674,2.881255,3,1.317865,0
495,30.24626,30.96376,-0.01067343,-0.05553262,11.08402,5.855143,5,1.325767,1
33,17.5484,198.435,0.0273078,0.01683007,3.824267,4.482194,3,1.293179,0
227,19.82703,33.69007,0.03513792,0.03106936,3.3599,2.9385,2,1.336887,0
377,28.3032,338.1986,-0.007840874,-0.005997017,20.46511,9.39769,5,1.288224,0
290,22.40687,255.9638,-0.005497385,-0.002778982,5.246021,4.273357,5,1.315508,1
116,24.09484,243.435,-0.000419612,-0.005098577,6.517346,4.831181,3,1.275921,0
150,24.09484,206.565,0.01386857,0.002684169,5.836273,4.279306,3,1.34446,1
202,30.96376,360,0.00420511,0.01234396,7.523878,3.751833,3,1.323872,0
95,17.5484,288.4349,0.01665628,0.01921408,3.067003,3.378863,3,1.29843,0
63,24.09484,206.565,0.001180341,-0.003939435,5.879827,4.316481,5,1.194756,0
86,38.87666,299.7449,0.02592647,0.0209699,10.13768,3.655161,2,1.334517,0
103,32.63194,128.6598,0.009781098,0.0122886,7.642739,3.459848,2,1.113807,0
10,5.710593,90,0.01289008,-0.02127898,0.001512336,11.23114,2,1.229795,0
63,27.01712,258.6901,-0.01021022,-0.003599897,11.52307,6.855303,5,1.329497,0
115,34.99202,180,-0.02907879,-0.001265445,13.13736,5.679292,2,1.338649,1
697,35.26439,171.8699,-2.65E-05,0.01105679,12.59315,5.413736,3,1.334568,0
219,22.40687,345.9637,0.02131625,-0.007524743,6.068916,5.001908,3,1.220349,0
208,50.2919,4.763642,0.0308153,0.02159803,13.05813,3.196885,3,1.30622,0
162,17.5484,288.4349,0.01744984,-0.009172247,3.213996,3.612935,3,1.297918,1
178,31.31116,99.46232,-0.005817003,0.01684972,9.107084,4.627752,3,1.29564,1
120,28.3032,21.80141,-0.01911628,-0.01397516,11.74512,6.620834,2,1.296885,0
143,17.5484,198.435,-0.05892067,-0.01556907,5.048192,5.87051,3,1.305205,0
213,31.31116,170.5377,0.002602466,0.01394661,10.34496,5.264986,5,1.334703,0
159,38.87666,29.74488,-0.01597689,-0.02264372,10.41718,3.791147,2,1.34267,0
49,30.24626,239.0362,0.006711598,0.007081432,8.534712,4.548328,5,1.292804,0
357,27.01712,191.3099,-0.01877477,0.004983262,6.734499,4.169764,3,1.285594,0
54,40.70319,54.46232,-0.02059732,-0.06493857,9.177075,2.847112,5,1.30654,0
104,8.049467,45,0.02854934,0.02386338,0.969304,3.409467,2,1.177268,0
208,26.56505,216.8699,-0.01863459,-0.0117072,6.659565,4.234999,2,1.180555,0
519,24.09484,116.565,-0.005827488,-0.005217434,5.936163,4.36416,3,1.346058,0
468,41.81031,153.435,-0.0304002,-0.03580829,11.78411,3.911764,3,1.364467,0
109,43.33172,57.99462,0.00114822,0.00982529,17.08885,8.533255,3,1.297519,0
68,47.2466,123.6901,-0.03688596,-0.07065371,12.92566,3.557564,3,1.353512,0
577,32.31153,18.43495,0.01752188,-0.000974032,8.327456,3.958322,3,1.326259,0
205,15.79317,315,0.00841327,0.002620665,4.729611,6.321728,3,1.337662,0
506,35.79576,146.3099,0.01745284,0.01012772,10.28614,4.297928,3,1.324652,1
131,30.24626,300.9637,0.004411689,0.003865899,7.314126,3.776658,3,1.363007,1
278,42.67464,49.3987,0.002063873,-0.01861905,10.63462,3.260278,3,1.292699,0
201,30.24626,210.9638,0.00157529,0.01221621,9.44159,5.053242,3,1.338554,1
329,30.24626,120.9638,-0.01866237,-0.008923083,9.005615,4.816861,5,1.276924,0
547,39.50971,165.9638,0.01632333,0.01126457,12.31605,4.51774,3,1.319948,0
229,28.3032,158.1986,0.02300827,-0.000940401,6.225257,3.443597,3,1.300359,1
145,27.01712,191.3099,0.01636283,0.008463827,5.942722,3.544383,3,1.293717,0
73,37.29208,336.8014,0.00254875,0.03604988,9.456856,3.593965,3,1.288519,0
279,26.56505,216.8699,0.01612291,-0.005156109,5.406507,3.192744,3,1.314879,0
346,19.82703,213.6901,-0.03563412,-0.005742833,5.765093,5.638049,3,1.291268,0
68,21.80141,270,-0.03688528,0.01209096,2.756299,3.215822,5,1.297709,0
323,17.5484,71.56505,0.05430533,0.02568978,2.678436,2.701524,3,1.305827,1
325,30.24626,30.96376,0.04435982,0.01081596,6.380627,3.093952,3,1.28229,1
374,26.56505,233.1301,-0.00490645,-0.006128707,7.860776,5.064155,3,1.315792,0
